,0
871,Ай бата деген жай бір сөз
872,Жанға бір ауыр ой бата!
873,Бір ауыл беріш ішінде ек
874,Қонған өзен бойына
875,Күн шықты құрбан мейрамы
876,Басталды құрбан сойыла
877,Біраздан біткен бозбала
878,Тойып ап құрбан қойына
879,Шөмеледей шаштары
880,Күйектей кесет мойында
881,Дүркіресіп жөнелді
882,Селенге - Сергей тойына
883,Еліңнің жайы осылай
884,Келе ме еш зат ойыңа
885,Бағлан жейтін қарт мейлі
886,Балық жеп кірсін көріне
887,Аллашыл айтшыл молдасы
888,Шықсын-ақ жұмақ төріне
889,Қалада жүрген інішек
890,Қайыс буған беліне -
891,Көз қырыңды сала көр
892,Қазақтың қыршын төліне
893,Мақсатың болса шерлі елді
894,Шығару өмір өріне
895,Қаш қаладан қарағым
896,Еліңе қайт еліңе!
897,Мағжан Жұмабаев
898,Мағжан Жұмабаев өлеңдері
899,өлеңдер
900,Қазақша өлең
901,Еділдің сағасында
902, 
903,Еділде
904,Бүктетіліп жатқан бел
905,Сүтке тойған марқадай
906,Бұйра қою қарағай
907,Белге біткен шалқалай
908,Су жеп қойған жұмыр тас
909,Түйір-түйір малтадай
910,Арнада өзен қылықты
911,Қылмаңдаған қалқадай
912,Тайызға біткен құба тал
913,Мойындағы алқадай
914,Жер еркесі жер мынау
915,Шер қалар ма тарқамай!
916,Түсте толқын еліріп
917,Абыржып еді ойнақтай
918,Кешке толқын тып-тыныш
919,Қабыржыған қаймақтай
920,Түсте толқын тулап ед
921,Ойнақтаған тайлақтай
922,Кешке толқын тынып тұр
923,Қоңыр іңір бейуақтай
924,Түскі толқын теп-тентек
925,Бойлауық көзсіз қайраттай
926,Кешкі толқын тұңғиық
927,Тек қоймас терең ойлатпай
928,Тізілген толқын - меруерт
929,Бір-біріне тағылып
930,Шұбырған толқын шуменен
931,Ағытқан қойдай ағылып
932,Күңіренген толқын долданып
933,Көпіріп жарға қағылып
934,Жағада бұйра бала тал
935,Таң болып тұр аңырып
936,Толқынға қарап мен тұрмын
937,Қоңыр оймен қамығып
938,Сарыарқам қайда Алыста!
939,Жүрмін мен мұнда нағылып!
940,Ерте күнде Еділдің
941,Ертегі деген тоғайын
942,Дүлей тоғай ішінде
943,Орманбеттің ноғайын
944,Арқада жатқан алты алаш
945,Ол күнде болған ағайын
946,Жорығы жолы - бәрі ортақ
947,Бірге де жеген уайым
948,Өткен айқын ұғымды
949,Мынаны не деп ұғайын:
950,Дүлей тоғай тұлданған
951,Танып болмайды ноғайын
952,Ойнап тұрған оқадай
953,Еділдің беті ақ ала
954,«Ақ аласы не»- десем:
955,Ылғи шаңқан шағала
956,Суды сүйген сары алтын
957,Сәуле ғой сүйген бағана
958,Кемеміз көлбеп келеді
959,Жібектей жасыл жағаға
960,Шөккен бұйра бұлттай
961,Астрахань жатыр сағада
962,Көрген соң оны ой көшті
963,Ертедегі Асан ағаға
964,Асан Қайғы салдырған
965,Астраханға жетейін
966,Қайғысыз хандар күмбезін
967,Әдейі аттап кетейін
968,Асанның тауып моласын
969,Соған тауап етейін
970,Моласына түнейің
971,Ақ батасын күтейін
972,«Жолым қу!»- десе болғаны
973,Басқа жолды не етейін
974,Әз Жәнібек сендер бол
975,Мен Асан болып өтейін!
976,Мағжан Жұмабаев
977,Мағжан Жұмабаев өлеңдері
978,өлеңдер
979,Қазақша өлең
980,Еділде
981, 
982,Ес кірген соң
983,Бұртаң-бұртаң
984,Жыртаң-жыртаң
985,Ой сезім жоқ көк есек
986,Бұқа мойын
987,Тұтам бойын
988,Көрмеген мен - көбелек
989,Шіркін жастық
990,Ессіз мастық
991, айла бар Бетім-ау:
992,Жансыз жанды
993,Сол соққанды
994,Соны да сүйдім дедім-ау!
995,Мағжан Жұмабаев
996,Мағжан Жұмабаев өлеңдері
997,өлеңдер
998,Қазақша өлең
999,ес кірген соң
1000, 
1001,Ескі Түркістан
1002, ЕСКІ ШАҺАР
1003,Ескі шаһар - таң дүние
1004,Салар болсаң назарың
1005, көресің
1006,Көресің -
1007,Майдан сайын мазарын
1008,Мазар сайын мың сопы
1009,Саулатып тұрған ғазалын
1010, көресің
1011,Көресің -
1012,Мөлиген мешіт ажарын
1013,Мешіт сайын сан молда
1014,Аңыратып тұрған азанын
1015, көресің
1016,Көресің -
1017,Ыңыл-жыңыл базарын -
1018,Бүлкілдетіп әр жерде
1019,Қайнатып жатқан қазанын
1020, көресің
1021,Көресің
1022,Тоқтайын талар назарың!
1023, АРБАКЕШ
1024,Ыңылдайды арбакеш
1025,Арбаңдайды арбасы
1026,Ырғалады ол ырғалад
1027,Астындағы жорғасы
1028,Қойнында бар қауыны
1029,Қолында қызыл алмасы
1030,Кұлаққа гүл қыстырған
1031,Берген шығар қарғасы
1032,Сағыздай созар сәлемін
1033,Қарсы келсе молдасы
1034,Мешіт көрсе мөлиед
1035,Тұрғандай төніп Алласы
1036,Өте берсе орыстың
1037,Бүлкіл бөксе маржасы -
1038,Ыңылдайды арбакеш
1039,Арбаңдайды арбасы!
1040, ӘЙЕЛ
1041,Пәренжі үсте - бітеу қап
1042,Бетінде перде - шімбеті
1043,Шімбетінің астында
1044,Гүл шырайлы шын беті
1045,Желпіне алмай жамылып
1046,Быршып тұрған тер беті
1047,Шаңырақ сырға құлақта
1048,Мөлт-мөлт еткен меруерті
1049,Зәмзәм құйған құтыдай
1050,Домаланған келбеті
1051,Тарта беру тымпиып -
1052,Көшеде оның міндеті
1053,«Ағузы біллеһи әйелге
1054,Мұтлақ харам ер беті»
1055,Түркістанның тақсыры-ай
1056,Құдіреттен күшті-ау құдіреті
1057,Мағжан Жұмабаев
1058,Мағжан Жұмабаев өлеңдері
1059,өлеңдер
1060,Қазақша өлең
1061,ескі Түркістан
1062,ескі түркістан
1063, 
1064,Жігер шіркін желінді
1065,Жігер шіркін желінді
1066,Болат жеген қайрақтай
1067,Мешеу болды жүйрік ой
1068,Кететін орғып айдатпай
1069,Қолды қардан оқ үзді
1070,Ордаға байрақ байлатпай
1071,Өлер өмір сөз қалар
1072,Молаға қойған сайғақтай 
1073,Мағжан Жұмабаев
1074,Мағжан Жұмабаев өлеңдері
1075,өлеңдер
1076,Қазақша өлең
1077,жігер шіркін
1078,желінді
1079,жігер шіркін желінді
1080, 
1081,Еслам қазасына көңіл айту
1082,Сонау Еслам үздік туған бала екен
1083,Байтақ елге асқар таудай пана екен
1084,Сол панадан сол баладан айрылып
1085,Жалпақ Жауар жүрегінде жара екен
1086,Көлі кетіп шөлге айналса - жер жетім
1087,Ері кетіп шер байланса - ел жетім
1088,Білдім анық жастың үздік туғанын
1089,Көрмесем де көргеннен соң ел шетін
1090,Білдім жастың асып туған бағасын
1091,Жас та болса байтақ елге ағасын
1092,Қалың Жауар үстіндегі қамқаның
1093,Тағдыр тартып жыртқан екен жағасын
1094,( Жауар - Қарауыл руының бір атасы)
1095,Есін жия ел деп құлаш сермепті
1096,Ағайынның бірін де жат көрмепті
1097,Ер азамат бір нақақтан қысылса
1098,Қорғау бопты бірін қолдан бермепті
1099,Тартыпты ылғи тура жолға мақұлға
1100,Асқар таудай пана бопты жақынға
1101,«Халық айтса қалт айтпайды» деген ғой
1102,Ие бопты байтақ терең ақылға
1103,Ажал - бір жол аттап етпек айла жоқ
1104,Өткен адам қайта келмес қайла жоқ
1105,Солай Зеке елге тоқтау айтқан жөн
1106,Оймен азып жасығаннан пайда жоқ
1107,Солай Зеке ой сабырмен басылар
1108,Өзіңіздей ағасы бар жасы бар
1109,Жақсы туған ер азамат жоқ емес
1110,Ел асқар ғой талай қымбат тасы бар
1111,Сол сұңқарды кім ұмытар кім қиып
1112,Кетіпті елім ел ойына у құйып
1113,Бірақ ақда жеңгені жөн сол ойды
1114,Ой деген бір дария ғой тұңғиық
1115,Ой деген - бір терең дария тұңғиық
1116,Ой қажытар бір қайғы бір нұр құйып
1117,Ой деген - сел онда құлан қағы жоқ
1118,Ой дегенің - таусылмайтын кермиық
1119,Жүрген жері сауық-думан базардай
1120,Ажал шіркін қаратпайды ажарға-ай
1121,Жолаушымын уақытым тар болмаса
1122,Жігіт екен арнап сөздер жазардай
1123,Жігіт екен кемеліне келе алмай
1124,Арманда өткен толық жеміс бере алмай
1125,Кемеріне келіп толса сонау жас
1126,Ел қалар ма ед ер жемісін тере алмай
1127,Тауда тас көп тас ішінде тас болар
1128,Елде жас көп жас ішінде жас болар
1129,Сақа құймас қолайына жақпаса
1130,Асыл туған жас байтаққа бас болар
1131,Мүше келсе «ат боларлық құлын» дер
1132,Жақсы туса сонда мынау ұлым дер
1133,Сол ұлынан ерте айрылса саналы ел
1134,Үзілгендей болды дүние жолым дер
1135,Солай Зеке қайысса да қабырға
1136,Болсын байтақ енді миға - сабырға
1137,Өлім жол ғой ел - жолаушы сол жолда
1138,Енді қарай бермегейсің қабырға
1139,Ғибрат алып ақынның бұл хатынан
1140,Қайғыңды азайт көкіректен атылған
1141, жолдарда жолдас болған жолдасым
1142,Кішілік айттым Зылиқаның да атынан
1143,Мағжан Жұмабаев
1144,Мағжан Жұмабаев өлеңдері
1145,өлеңдер
1146,Қазақша өлең
1147,Еслам қазасына
1148,көңіл айту
1149,еслам қазасына көңіл айту
1150, 
1151,Еңбек - өлім жан қанатын қиятын
1152,Еңбек - өлім жан қанатын қиятын
1153,Еңбек - өлім жанды ашудан тыятын
1154,Еңбек деген - еңбектеген мылқау дию
1155,Жаншып жанның сұлу сынын жоятын
1156,Ерді еңбек от жүректі жерлейді
1157,Жанға аспанға өрлеуге ерік бермейді
1158,Еңбек езіп соқыр қоңызға айналып
1159,Сорлы адамзат көкте күнді көрмейді
1160,Еңбек - қарғыс адамға ашу Алладан
1161,Адамзатқа - «еңбек қыл» деп қарғаған
1162,Мәңгі байрам жұмағынан айрылып
1163,Адам баста «дүние» деп зарлаған
1164,Өткен заман - малғұн еңбек билеген
1165,Адамзаттың ой-қиялын илеген
1166,Сол еңбектен қарын тойып қампиған
1167,«Тәңірің - мен»- деп жерге көрге сүйреген
1168,Мәңгі байрам көктегі жұмақ ұмытылған
1169,«Забур» «Тәурат» «Інжіл» «Құран» жыртылған
1170,Идеал үлкен Айса Мұса - келемеж
1171,Жалғыз ғана қарын қалған қампиған
1172,Құлдық сіңген адамзаттың бойына
1173,Мәңгі байрам келмейді оның ойына
1174,«Жаса еңбек!» деп жазып алған туына
1175,Даярлаған азаттықтың тойына
1176,Еңбек осы ой-қиялды байлайтын
1177,Еңбек осы қартқа қол п айдайтын
1178,Сүйреп жүріп лағнаттың қамытын
1179,Заман қайда мәңгі байрамды ойлайтын!
1180,Адамзаттың тәні түгіл жаны құл
1181,Адамзаттың ой-иманы ары құл
1182,Азған адам қолын ұрмақ құлдыққа
1183,Адамзаттың бәрі - еңбекшіл бәрі құл
1184,Келер ме күн еңбек малғұн өлетін
1185,Ит қарынды қорылдатып көметін
1186,Қиялдың ақ қанатына қонып ап
1187,Мәңгі байрам дүниесіне кіретін
1188,Келсе сол күн мен Күн болып күлер ем
1189,Келсе сол күн жүйрік желдей жүрер ем
1190,Келсе сол күн о дариға жұртыма
1191,Судай сұлу жырлар жырлап берер ем
1192, «Тәуратты» Мұса пайғамбар «Забурды» Дәуіт пайғамбар «Інжілді» Иса пайғамбар «Құранды» Мұхаммед пайғамбар жазған (М Жұмабаев ескертпесі) 
1193,Мағжан Жұмабаев
1194,Мағжан Жұмабаев өлеңдері
1195,өлеңдер
1196,Қазақша өлең
1197,еңбек
1198,өлім
1199,жан қанатын
1200,қиятын
1201,еңбек - өлім жан қанатын қиятын
1202, 
1203,Жазды күні қалада
1204,Қала рас өнер-білім қайнаған жер
1205,Тұтқын ғып надандықты байлаған жер
1206,Егілген ескіде өнер ағашының
1207,Жемісі қызыл гүлі жайнаған жер
1208,Білемін білсем-дағы көне алмаймын
1209,Қалаға шын көңілім бере алмаймын
1210,Қаншама өзімді өзім зорласам да
1211,Тән рақат жаным шат боп жүре алмаймын
1212,Себебі жыбырлаған жанын көрсем
1213,Бір еркін дем алдырмас шаңын көрсем
1214,Әсіресе өз еркіңмен жүргізбейтін
1215,Құрылған қолайсыз тар заңын көрсем-
1216,Түседі сол мезгілде ойға дала
1217,Жүгірген жалаң аяқ шақта бала
1218,Шалқар көл қалың орман ну тоғайлар
1219,Жайнаған түрлі гүлмен кең-кең сала
1220,У-шу боп қыбырлаған төрт түлік мал
1221,Есетін солтүстіктен салқын самал
1222,Апырм-ай қандай жауыз тағдыр деген
1223,Бұйырған: «Тұтқын болып жат та қамал!»
1224,Кең дала мұндағыдай емес тығыз
1225,Сапырып күнде ішетін сары қымыз
1226,Назбенен жылы жүзді жұмсақ сөзді
1227,Ақ үйде әзілдескен әдемі қыз
1228,Білмеймін дала естен шығар ма екен
1229,Даласыз көңіл шіркін тынар ма екен!
1230,Ежелден еркін заңға әдет қылған
1231, заңды қала жанға ұнар ма екен 
1232,Мағжан Жұмабаев
1233,Мағжан Жұмабаев өлеңдері
1234,өлеңдер
1235,Қазақша өлең
1236,жазды күні
1237,қалада
1238,жазды күні қалада
1239, 
1240,Жазғы таң
1241,Жып-жылы түн маужырап
1242,Көтерілген жерден бу
1243,Саф күмістей жалтырап
1244,Тыныш жатқан тұнық су
1245,Көкке тиген биік тау
1246,Құшақтасқан тұманмен
1247,Қосылысып есен-сау
1248,Бал алысқан құмармен
1249,Ақырын ескен жылы жел
1250,Маужыратып тербетіп
1251,Таң атсын деп жайнап гүл -
1252,Өсіп балам ер жетіп
1253,Шырылдап торғай аспанда
1254,Бытпылдығы ән қосып
1255,Шала-жансар жатқанда
1256,Табиғатқа жан қосып-
1257,Таң алдында жалбарып
1258,Тәңіріге құлдық қылғаны
1259,Ісіне оның таңданып
1260,Көңілі хаққа сынғаны
1261,Міне алтын таң атты
1262,Күншығыстан ағарып
1263,Көтеріп зұлмат қанатты
1264,Жер де кетті жаңарып
1265,Таң Күн деген - жер жаны
1266,Бұл екеуінсіз жоқ сәні
1267,Оқу-білім - ер жаны
1268,Жараспас ерге құр жаны 
1269,Мағжан Жұмабаев
1270,Мағжан Жұмабаев өлеңдері
1271,өлеңдер
1272,Қазақша өлең
1273,жазғы таң
1274, 
1275,Жазғытұры
1276,Су ақты жетті апрель қырдан ойға
1277,Секіріп арық-тұрақ кетті тойға
1278,Жас бала: «Жазғытұры туды»- десіп
1279,Жабағы көтерем тай ақсақ қой да
1280,Қуанып жан-жануар алшаң басып
1281,Қалмады қайғы-уайым ешбір ойда
1282,Нұрлы күн алтын нұрын шаша бастап
1283,Шықсын деп қысқы ызғар өткен бойға
1284,Су ақса тау жаңғырар сылдыр қағып
1285,Дәл сұлу бұраңдаған шолпы тағып
1286,Түрлі үнмен жаңа келген жылдың құсы
1287,Тұрғандай қобыз ойнап әнге салып
1288,Ұлы бай жылқы қамап қыл күзеуге
1289,Белсенген жылқышыға ноқталатып
1290,Балалар етек түріп зыр жүгіріп
1291,Батпаққа бірін бірі домалатып
1292,Қырдағы жылқышар ұйқы көрмес
1293,Қолынан қулық бие құлындатып
1294,Май кірді жер құлпырды гүлдер жайнап
1295,Жібектей көкорайлар жатқан жайрап
1296,Сұлудай бұраңдаған бұтақтарда
1297,Ән салып әр түрлі құс тұрған сайрап
1298,Суықтан тоңып өлген шыбын-шіркей
1299,Тіріліп қанат қағып быж-быж қайнап
1300,Аспанда күн күркіреп от жарқылдап
1301,Жылы жел қара бұлтты тербеп айдап
1302,Уызға жаңа тойған жас құлынды
1303,Шыңғыртып жылқышылар ұстап байлап
1304,Азырақ күйлі шыққан қысыр тайын
1305,Балалар шапқыласқан мініп жайдақ 
1306,Қыс қысқан арық-тұрақ жаман-жәутік
1307,Кетті ғой әлдеқашан тырақайлап
1308,Жаратқан жанға рахат жазғытұрды
1309,Шүкір қыл бір Аллаға «я құдайлап»
1310,Мағжан Жұмабаев
1311,Мағжан Жұмабаев өлеңдері
1312,өлеңдер
1313,Қазақша өлең
1314,жазғытұры
1315, 
1316,Жамбылға
1317,Жан аға! Шықтым өлімнен
1318,Халімді менің көрсейші
1319,Жаның нұрға көмілген
1320,Нұрыңнан ұшқын берсейші!
1321,Мағжан Жұмабаев
1322,Мағжан Жұмабаев өлеңдері
1323,өлеңдер
1324,Қазақша өлең
1325,Жамбылға
1326, 
1327,Жан жарымды бір сүйейін түсімде
1328,Тұтқын болып тысқа шығып жүре алмай
1329,Зарықтым ғой жан жарымды көре алмай
1330,Осы күнде алтын сәулем нағып жүр
1331,Қандай күйде қайда екенін біле алмай
1332,Ойлай ма екен тұтқын жарын түн күндіз
1333,Жүрек - жара жасты ма екен қара көз
1334,Шашын жайып түн ұйқысын төрт бөліп
1335,Тілей ме екен: «Жолықтыр- деп- Тәңірі-
1336,Зарлағаным кетті ме әлде далаға
1337,«Жар» дегенім әлде жапқан жала ма
1338,Ойыны - ойын баяғыдай күлкісі
1339,Мені есіне еріккенде ала ма!
1340,Қиын боп тұр көзім жасын тыюым
1341,Қажытты ғой күндіз-түні күюім
1342,Оның қалай ойлауында ісім жоқ
1343,Бұрынғыдан мың есе артты сүюім
1344,Айрылам деп алып па едім есіме
1345,Амал қанша әзелдегі кесімге!
1346,Тәңірі ием ұйқы берші тезірек
1347,Жан жарымды бір сүйейін түсімде!
1348,Мағжан Жұмабаев
1349,Мағжан Жұмабаев өлеңдері
1350,өлеңдер
1351,Қазақша өлең
1352,жан жарымды
1353,бір сүйейін
1354,түсімде
1355,жан жарымды бір сүйейін түсімде
1356, 
1357,Жан сөзі
1358,Өмір-теңіз жоқ оның түбі шеті
1359,Сылық-сылық күлген сиқырлы толқын беті
1360,Осы өмірге кіргелі көп күн болды
1361,Енді бір ай-толады жиырма жеті
1362,Мен жоқ едім бар қылып анам тапты
1363,Содан бері күн талай шықты батты
1364,Ес біргелі алыстым өмірменен
1365,Өмір-теңыз толқыны тым көп қақты
1366,Мен туғалы ағарып көп таң атты
1367,Қараңғылық жер бетін талай жапты
1368,Ес білгелі алыстым жүрекпенен
1369,Ырық бермеді қаңғыды ол не тапты
1370,Ессіз жүрек тулады бермеді ырық
1371,Ақыл сорлы ере алмай қалды тұрып
1372,Ессыз жүрекбөгелші бір азырақ
1373,Отыз тұр ғой үңіліпарты-қырық
1374,Әміріңді екі қылмай орындадым
1375,Есімде отқасуға ұрынғаным
1376,Өтті жылдар жапанда жалғыз қаппын
1377,Өмірімді осынша улап не қылғаның!
1378,-дедің жел болып еспедім бе
1379,Уақыт талғаперте я кеш дедім бе
1380,Желдей жынды есалаң екпінді боп
1381,Заулап тұрған отқа өзім түспедім бе!
1382,-дедіңот болып жанбадым ба
1383,Күйдірмейсірәнәрсе талғадым ба
1384,Күлді де алдым құшаққа гүлді де алдым
1385,Мынау мынау  деп таңдадым ба!
1386,-дедің сылдырап ақпадым ба
1387,Жыландай жүз бұралып жатпадым ба
1388,Ерікті-еріксіз суымнан татар жанды
1389,Сиқырлап сылдырменен таппадым ба
1390,-дедің мен күндей кұлмедім бе
1391,Күннен де астым мен кұндіз-түн дедім бе
1392,Күн тәкәппар Мен көппен құшақтастым
1393,Бұл ісімді күндікке мін дедім бе
1394,-дедіңай болып жүзбедім бе
1395,оқып жер жүзін кезбедім бе
1396,Анадайдан сиқырлы сәуле төгіп
1397,Талайлардың өзегін үзбедім бе
1398,Сен:-дедіңТалайды сүймедім бе
1399,Көбелек боп көп отқа күймедім бе
1400,Тірілгенім болмаса өлгеннен соң
1401,Мен талай күлден кебін кимедім бе
1402,-дедің талай жас төкпедім бе
1403,Дария болды көз жасым көп дедім бе
1404,Жасымбітсе қып-қызыл қан жыладым
1405,-дедім бе
1406,-дедіңбезбедім бе
1407,Қаңғырып талай жалғыз кезбедім бе
1408,Басыма талай қара күндер туды
1409,Ата-ана туысқан іздедім бе
1410,-дедіңкетпедім бе
1411,Жер шетіне барсам да шет дедім бе
1412,Жыландай бауырына кіріп алып
1413,Қалайда жатты жақын етпедім бе
1414,-дедің сенқашпадым ба
1415,Қойнымды жоқшылыққа ашпадым ба
1416,деп
1417,Барымды желге ұшырыпшашпадым ба
1418,-дедің сен таппадым ба
1419,Сен:-дегенде шаппадым ба
1420,Не керек! Бар бұйрығыңды орындадым
1421,Сұм жүрексол қызметімді ақтадың ба
1422,Ақтамадыңалдадыңенді білем
1423,Енді бір ай-жиырма жеті жасқа келем
1424,ОтызқырықҚартайамсөнемөлем
1425,Еліме есебімді не деп берем!
1426,Енді бір ай-жиырма жеті жас толады
1427,ОтызқырықСарғайадыжүз солады
1428,Жыл соңынан жүгіріп жыл озады
1429,Кеудеге күн-күн сайын шер толады
1430,Ессіз жүрек аспанға қол сермеді
1431,Ессіз жүрек ақылға жол бермеді
1432,Жастық у ғойайнымайу ішіппін
1433,Бұл күндері кеудені ой кернеді
1434,Ақылға кеш айналдымқараң күнім
1435,Бір күні құшағына алар өлім
1436,Қара жерді құшақтап мен жатармын
1437,Сол кезде не деп мені сынар елім
1438,-дер ме
1439,-дер ме
1440,-деп күлер ме!
1441,Болмаса:-дер ме
1442,-дер ме
1443,-дер ме!
1444,-дер ме
1445,-дер ме
1446,-дер ме!
1447,-дер ме
1448,-дер ме
1449,Не қуаныш не қайғы басқан күнде
1450,Басыма келіп:-дер ме
1451,Болмаса басыма да бармас па екен
1452,Атымды аузына да алмас па екен
1453,Қарайып жапан түзде жалғыз тұрған
1454,Молама көз қырын да салмас па екен
1455,Дариғасол күндерде күнім қараң
1456,Қазақ елі бір ауыз сөзім саған:
1457,Болғайсың сыншы болсаңәділ сыншы
1458,Кінәні жүрекке қойқойма маған!
1459,Мені атамабұл жүрек-жынды дерсің
1460,Ұмтылған аламын деп Күнді дерсің
1461,-дерсің 
1462,Мағжан Жұмабаев
1463,Мағжан Жұмабаев өлеңдері
1464,өлеңдер
1465,Қазақша өлең
1466,жан сөзі
1467, 
1468,Жаралы жан
1469, дала бейне өлік сұлап жатқан
1470,Көбіндей ақ селеулер бетін жапқан
1471,Тау да жоқ орман да жоқ өзен де жоқ
1472,Сәуле емес қан шашып тұр күні батқан
1473,Жалқау жел өзін өзі зорға сүйреп
1474,Жан-жақты жүргендей-ақ жындар билеп
1475,Ың-жың дауыс келеді құлағыма
1476,Перілер ән салысып тұр ма күйлеп
1477,Жаралы бір жан жатыр құба жонда
1478,Бір қисық жалғыз аяқ сүрлеу жолда
1479,Пернесі нұры кеткен көзіменен
1480,Қарайды бейшара жан оңға солға
1481,Қысылған сорлы адамның шыбын жаны
1482,Шапшып тұр жүрегінен ыстық қаны
1483,Ішті өртеп жүректі елжіретед
1484,Күңіреніп сол сорлының сарнағаны:
1485,«Ойпырым-ай Алла-ай Жасаған
1486,Қысылды ғой шыбын жан!
1487,Қуат кеміп барады
1488,Көл болды мынау аққан қан
1489,Тәңірі өзіңе жылайын
1490,Хал жоқ қалай тұрайын!
1491,Жүректі жара жеп барад
1492,Жасаған-ау қалай шыдайын!
1493,Соқпа сорлы жүрегім
1494,Шірігенді ақ білегім!
1495,Мынау қарға құзғынның
1496,Бердің-ау Тәңірім тілегін!
1497,Сауықшыл есіл елім-ай!
1498,Сарыарқа сайран жерім-ай!
1499,Күмістей таза суы бар
1500,Айдын шалқар көлім-ай!
1501,Сол жерде ойнап жүре алмай
1502,Сауық-сайран құра алмай
1503,Қарғаға-құзғын жем болып
1504,Қалғаным ба бір Алла-ай!
1505,Қиналдың-ау шыбын жан
1506,Тоқталсаңшы ыстық қан!
1507,Зарлайсың ғой жетім боп
1508,Бесікте қалған балапан!
1509,Қара шаш қайран жарым-ай
1510,Қарашығым жаным-ай!
1511,Құлағыма келеді
1512,Алыстан ащы зарың-ай!
1513,Қиналдың-ау шыбын жан
1514,Тоқталсайшы ыстық қан!
1515,Тұлпарға мініп бір шапсам
1516,Болмас еді басқа арман!
1517,Хал жоқ қалай тұрайын
1518,Тәңірі өзіңе жылайын
1519,Жүректі жара жеп барад
1520,Жасаған-ау қалай шыдайын!
1521,Түсті ғой қысым жаныма
1522,Тұншықтым ғой қаныма!
1523,Ием болсаң Жаратқан
1524,Салсаңшы құлақ зарыма!
1525,Күштісің ғой Құдірет
1526,Періштеңе әмір ет!
1527,Қанатпен бір сипасын
1528,Жазылсын ішкі-тысқы дерт
1529,Болмаса өмірді маған көп көрсең
1530,Лағнет деп мені жек көрсең
1531,Өлейін тез өлейін
1532,Келсін ібіліс у берсін!
1533,Түсірме қысым жаныма
1534,Тұншықтым ғой қаныма!
1535,Ием болсаң Жаратқан
1536,Салсаңшы құлақ зарыма
1537,Берді Тәңірім тілегім
1538,Қуан енді жүрегім!
1539, періште не біліс
1540,Келеді ұшып - керегім!
1541,Сауытты оң жақ қолыңа ал!
1542,Сауытта жұмақ суы бар
1543,Әйтеуір азап тоқталады
1544, тамұқтың уы бар!»
1545,Жаралы құба жонда кім зарлаған
1546,Қансырап қанын жұтып кім сарнаған
1547,Қайғылы  даланы күңіренткен
1548,Зарына адам шыдап тұра алмаған
1549,Бұл - қазақ Тәңіріге зар еткен қазақ!
1550,Қиналып қанды азап шеккен қазақ
1551,Әйтеуір қанды азаптан құтқарар деп
1552,Оқыған азаматын күткен қазақ
1553,Азамат! Анау қазақ қаным десең
1554,Жұмақтың суын апар жаным десең
1555,Болмаса ібіліс бол да у алып бар
1556,Тоқтатам тұншықтырып зарын десең!
1557,Мағжан Жұмабаев
1558,Мағжан Жұмабаев өлеңдері
1559,өлеңдер
1560,Қазақша өлең
1561,жаралы жан
1562, 
1563,Өткен - аяулы
1564, дала бейне өлік сұлап жатқан
1565,Көбіндей ақ селеулер бетін жапқан
1566,Тау да жоқ орман да жоқ өзен де жоқ
1567,Сәуле емес қан шашып тұр күні батқан
1568,Жалқау жел өзін өзі зорға сүйреп
1569,Жан-жақты жүргендей-ақ жындар билеп
1570,Ың-жың дауыс келеді құлағыма
1571,Перілер ән салысып тұр ма күйлеп
1572,Жаралы бір жан жатыр құба жонда
1573,Бір қисық жалғыз аяқ сүрлеу жолда
1574,Пернесі нұры кеткен көзіменен
1575,Қарайды бейшара жан оңға солға
1576,Қысылған сорлы адамның шыбын жаны
1577,Шапшып тұр жүрегінен ыстық қаны
1578,Ішті өртеп жүректі елжіретед
1579,Күңіреніп сол сорлының сарнағаны:
1580,«Ойпырым-ай Алла-ай Жасаған
1581,Қысылды ғой шыбын жан!
1582,Қуат кеміп барады
1583,Көл болды мынау аққан қан
1584,Тәңірі өзіңе жылайын
1585,Хал жоқ қалай тұрайын!
1586,Жүректі жара жеп барад
1587,Жасаған-ау қалай шыдайын!
1588,Соқпа сорлы жүрегім
1589,Шірігенді ақ білегім!
1590,Мынау қарға құзғынның
1591,Бердің-ау Тәңірім тілегін!
1592,Сауықшыл есіл елім-ай!
1593,Сарыарқа сайран жерім-ай!
1594,Күмістей таза суы бар
1595,Айдын шалқар көлім-ай!
1596,Сол жерде ойнап жүре алмай
1597,Сауық-сайран құра алмай
1598,Қарғаға-құзғын жем болып
1599,Қалғаным ба бір Алла-ай!
1600,Қиналдың-ау шыбын жан
1601,Тоқталсаңшы ыстық қан!
1602,Зарлайсың ғой жетім боп
1603,Бесікте қалған балапан!
1604,Қара шаш қайран жарым-ай
1605,Қарашығым жаным-ай!
1606,Құлағыма келеді
1607,Алыстан ащы зарың-ай!
1608,Қиналдың-ау шыбын жан
1609,Тоқталсайшы ыстық қан!
1610,Тұлпарға мініп бір шапсам
1611,Болмас еді басқа арман!
1612,Хал жоқ қалай тұрайын
1613,Тәңірі өзіңе жылайын
1614,Жүректі жара жеп барад
1615,Жасаған-ау қалай шыдайын!
1616,Түсті ғой қысым жаныма
1617,Тұншықтым ғой қаныма!
1618,Ием болсаң Жаратқан
1619,Салсаңшы құлақ зарыма!
1620,Күштісің ғой Құдірет
1621,Періштеңе әмір ет!
1622,Қанатпен бір сипасын
